700000 0.2 二分线序分支 16 16 16 17 16 17 15 16 17 16 16 17 16 16 16 17 16 17 17 16 16 16 17 16 16 16 16 17 16 16 17 16 16 17 16 16 17 16 16 17 16 16 17 16 16 17 16 16 17 16 
700000 0.2 多线程优化 7 10 9 8 9 7 8 8 8 8 8 7 8 8 8 8 8 8 8 8 9 8 8 8 8 8 7 8 8 8 8 8 9 8 8 8 8 7 8 8 8 8 8 7 8 8 9 8 8 8 
700000 0.35 二分线序分支 15 15 16 15 16 15 16 15 16 15 16 16 15 16 15 16 16 15 16 15 16 16 16 15 16 15 16 16 15 15 16 16 15 15 15 16 16 16 15 16 18 15 15 16 15 16 15 15 16 15 
700000 0.35 多线程优化 8 7 7 8 7 8 8 7 8 7 7 7 8 9 7 8 8 8 8 7 9 8 7 7 7 8 8 7 8 7 8 7 8 8 7 7 8 7 8 8 8 7 8 7 8 7 7 9 7 8 
700000 0.5 二分线序分支 23 23 23 23 24 23 23 23 24 23 23 23 23 23 23 23 23 23 24 23 23 23 23 23 23 23 23 23 23 24 23 23 23 23 23 23 24 23 23 24 23 23 24 22 23 23 23 23 24 23 
700000 0.5 多线程优化 10 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 10 11 12 11 11 10 13 12 10 11 10 11 11 11 10 12 10 12 11 12 12 13 12 12 12 11 12 12 12 13 11 11 

800000 0.01 二分线序分支 3 1 1 2 1 1 1 2 1 1 1 2 1 1 1 2 1 1 1 2 1 1 1 2 1 1 2 1 1 1 2 1 1 1 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 2 
800000 0.01 多线程优化 1 1 1 1 1 1 1 2 1 1 1 1 1 198 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 74 2 1 1 1 1 1 1 1 1 1 2 861 1 2 1 1 1 
800000 0.05 二分线序分支 13 13 14 14 15 13 14 13 13 13 15 14 14 14 14 14 14 14 14 14 15 14 14 14 14 14 15 14 14 14 14 14 15 14 15 14 14 14 14 14 14 14 15 13 14 14 15 14 14 14 
800000 0.05 多线程优化 6 6 5 6 6 6 8 6 6 6 6 6 5 7 6 6 5 6 7 6 5 6 7 5 6 6 7 6 6 6 9 6 6 6 6 5 6 6 6 5 6 6 6 6 6 6 6 7 6 5 
800000 0.1 二分线序分支 15 15 15 15 15 16 15 15 15 14 16 15 16 15 15 15 15 15 16 15 15 15 15 15 16 15 15 15 15 15 15 16 18 15 14 14 16 14 15 15 15 15 14 16 15 15 15 15 15 15 
800000 0.1 多线程优化 7 7 7 8 7 8 7 7 7 7 7 8 7 8 8 6 9 8 7 7 7 7 7 7 7 7 7 8 7 8 7 7 8 8 6 7 7 8 7 7 7 9 8 7 7 8 7 8 8 7 
800000 0.2 二分线序分支 7 6 6 6 6 6 7 6 6 6 6 7 6 6 6 6 6 6 6 6 6 7 6 6 7 6 7 6 6 6 6 6 7 6 6 6 6 7 6 7 6 6 6 7 6 7 6 6 6 6 
800000 0.2 多线程优化 2 3 2 3 3 2 3 5 3 3 2 3 3 2 3 3 3 2 4 4 4 3 3 3 2 3 3 3 3 3 2 3 3 2 3 3 2 4 3 3 2 3 3 3 3 2 3 3 2 2 
800000 0.35 二分线序分支 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 
800000 0.35 多线程优化 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 3 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 3 0 1 1 1 1 1 1 0 1 1 1 1 
800000 0.5 二分线序分支 5 4 4 4 4 4 5 4 5 4 4 4 5 5 4 4 3 5 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 3 4 5 5 5 5 4 4 4 4 4 4 4 5 3 4 
800000 0.5 多线程优化 1 1 2 4 2 2 2 2 3 2 2 2 3 2 2 2 2 3 2 2 2 3 2 3 2 2 2 2 4 2 3 2 2 2 3 2 2 2 3 2 2 2 2 2 2 2 2 3 2 2 

900000 0.01 二分线序分支 14 14 14 14 13 14 13 14 14 14 13 14 14 13 14 14 14 14 13 14 14 13 14 13 14 14 14 14 13 14 14 14 13 13 14 13 14 14 14 13 13 14 13 14 13 13 14 13 13 14 
900000 0.01 多线程优化 5 5 6 6 5 6 7 6 1340 6 6 5 6 6 6 6 6 6 5 6 5 6 5 6 6 5 6 6 5 6 7 5 5 10 5 6 6 7 5 6 6 5 6 5 6 6 6 6 5 6 
900000 0.05 二分线序分支 13 13 12 13 12 12 12 13 12 13 13 12 12 12 13 13 13 13 12 18 12 13 13 13 12 13 13 13 12 14 12 12 13 13 12 13 13 13 13 13 12 13 13 12 13 13 13 12 13 13 
900000 0.05 多线程优化 5 6 5 6 5 6 5 6 6 6 8 5 6 6 5 6 6 6 5 6 6 6 5 5 5 6 6 6 5 6 6 5 6 5 7 6 5 6 5 5 5 6 6 6 6 5 5 6 6 6 
900000 0.1 二分线序分支 8 7 8 8 8 7 8 8 8 8 8 8 7 7 9 7 8 8 8 8 8 8 7 8 8 8 8 8 8 7 8 8 8 8 8 8 8 8 7 8 8 8 8 8 8 8 8 8 8 8 
900000 0.1 多线程优化 3 3 4 4 3 6 3 3 5 3 4 3 4 3 4 3 4 4 4 3 4 3 4 3 4 3 4 3 4 3 5 4 3 4 3 4 3 3 4 3 4 4 3 3 4 3 4 3 4 6 
900000 0.2 二分线序分支 16 18 17 16 17 17 17 17 18 17 17 18 17 17 17 17 18 17 17 17 18 17 18 17 17 17 18 17 17 17 18 17 17 18 17 17 18 17 17 17 17 18 17 17 18 17 17 17 17 17 
900000 0.2 多线程优化 8 8 8 8 8 9 8 9 9 8 8 8 9 8 8 8 9 8 8 9 7 9 8 8 8 10 8 8 8 9 8 9 8 8 8 8 8 9 8 8 8 8 8 8 9 8 9 8 8 8 
900000 0.35 二分线序分支 11 10 10 10 10 10 10 10 10 11 10 10 10 10 10 10 10 11 10 10 10 10 11 10 11 10 10 11 10 10 10 11 10 10 11 10 10 10 10 10 11 10 10 10 10 11 10 10 11 10 
900000 0.35 多线程优化 4 4 4 4 5 4 5 4 7 4 5 5 4 5 4 5 4 5 4 5 5 4 5 5 4 5 6 4 5 4 4 4 4 5 4 4 5 4 5 5 4 4 5 4 5 4 5 4 4 5 
900000 0.5 二分线序分支 11 11 10 11 11 11 11 12 11 11 11 11 13 11 11 11 11 11 11 11 11 11 12 11 11 11 11 11 11 11 11 12 11 11 11 11 11 11 11 12 11 11 11 11 11 11 12 11 11 11 
900000 0.5 多线程优化 5 5 5 5 6 5 6 5 5 6 5 6 5 6 5 6 5 5 6 5 5 5 5 5 6 4 6 5 5 5 5 5 5 6 5 5 5 6 5 5 7 5 5 5 5 5 5 6 5 6 

